customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100411,ACC900411,Recurring Deposit,2020-07-28,Active,,20.0,Telangana,945689,SME,Salaried,Employer_162,4057700.32,341060.06,5.0,,Y,N,,,N,Bangalore MG Road,,658.0,0.0,0.0,0.0,,,,,,180.0,1.0,,639.0,CIBIL,Medium,,,,11472.86,101.71,4.0,27053.84,2020-09-12,Penalty,NEFT,483134.07,GBP
CUST100412,ACC900412,Checking,2023-06-29,Inactive,,42.0,West Bengal,980081,SME,Retired,,407925.98,301055.73,3.0,Rejected,N,,N,,N,Hyderabad Banjara Hills,,194.0,1.0,,0.0,Personal Loan,1268255.64,60.0,554356.3,25365.11,0.0,0.0,0.0,850.0,EXPERIAN,Medium,,,130548.04,10900.64,1107.25,47.0,55599.52,2018-07-15,Debit,IMPS,410794.01,INR
CUST100413,ACC900413,Fixed Deposit,2020-11-05,Frozen,M,68.0,Maharashtra,138607,Retail,Business Owner,,2489526.14,543451.12,6.0,,N,N,Y,,,Mumbai Central,,,0.0,0.0,,,,,,,120.0,1.0,2209.24,663.0,EQUIFAX,Very High,,5.97,,4315.22,1996.8,44.0,-9635.71,2020-04-30,Credit,Branch,3813971.48,INR
CUST100414,ACC900414,Savings,2018-09-03,Inactive,F,37.0,Karnataka,430873,HNI,Student,,-1412356.14,1544902.03,,Rejected,,,Y,N,N,Pune FC Road,RM31,432.0,0.0,0.0,0.0,Education Loan,4003492.85,24.0,2646431.66,80069.86,120.0,1.0,1344.21,583.0,,,6.06,,,5652.2,758.76,93.0,36200.78,2022-07-31,Penalty,IMPS,132.99,GBP
CUST100415,ACC900415,Checking,2018-10-02,Active,Other,22.0,,482394,SME,Business Owner,,4346205.64,639681.65,4.0,Rejected,,Y,N,Y,,Pune FC Road,,616.0,1.0,1.0,,Personal Loan,2712623.87,84.0,681834.56,54252.48,0.0,0.0,0.0,,EQUIFAX,Very High,,,464447.0,,694.16,2.0,73356.0,2020-07-13,Credit,NEFT,274046.62,INR
CUST100416,ACC900416,Current,2024-12-25,Inactive,M,54.0,Delhi,521084,Corporate,Self-Employed,,3751962.44,1843289.52,6.0,,Y,N,Y,N,Y,Chennai East,RM13,656.0,0.0,1.0,0.0,Education Loan,1742150.24,24.0,741022.94,34843.0,0.0,0.0,0.0,399.0,EQUIFAX,Medium,,,,11488.53,108.45,73.0,41893.79,2018-08-16,Interest,Branch,32234.41,EUR
CUST100417,ACC900417,Current,2020-03-12,Inactive,M,38.0,Delhi,,Retail,Student,,11594423.28,20154.2,5.0,,,,N,,N,Chennai East,,137.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,717.0,EQUIFAX,Medium,,,,2419.05,1926.66,40.0,37399.94,2020-08-30,Transfer,UPI,507961.66,INR
CUST100418,ACC900418,Fixed Deposit,2024-01-03,,F,50.0,Telangana,852058,HNI,Self-Employed,,940708.72,688540.87,1.0,Rejected,Y,,N,Y,N,Hyderabad Banjara Hills,RM22,657.0,,0.0,0.0,,,,,,90.0,1.0,2541.98,882.0,EXPERIAN,,,5.63,,563.46,1796.45,24.0,40656.28,2018-01-16,Transfer,ATM,292916.63,INR
CUST100419,ACC900419,Checking,2023-10-15,,,,West Bengal,109564,Corporate,,,378895.52,1779499.32,4.0,Expired,Y,,Y,Y,Y,Pune FC Road,RM31,457.0,1.0,0.0,1.0,,,,,,60.0,0.0,387.34,788.0,,Very High,,,268568.02,13473.73,1882.72,51.0,3438.73,2018-12-08,EMI,NEFT,190331.22,INR
CUST100420,ACC900420,Recurring Deposit,2024-11-25,Inactive,M,19.0,Tamil Nadu,795764,Retail,Self-Employed,,1807777.9,1764755.15,4.0,Rejected,N,,,Y,,Pune FC Road,,168.0,1.0,1.0,,,,,,,60.0,0.0,2070.2,873.0,EQUIFAX,,,,,9409.77,1142.03,75.0,21400.67,2022-01-21,Transfer,Branch,222256.06,INR
CUST100421,ACC900421,Savings,2023-11-29,,F,41.0,Rajasthan,226144,HNI,,,381702.63,869983.7,6.0,Expired,,N,,Y,N,Kolkata West,RM40,263.0,0.0,1.0,1.0,,,,,,90.0,1.0,3396.37,719.0,CIBIL,Low,5.92,,,10301.79,983.21,51.0,25997.97,2021-01-06,Interest,UPI,160103.73,INR
CUST100422,ACC900422,Checking,2021-01-03,Closed,M,68.0,Telangana,559940,,,,534202.39,615693.94,7.0,Expired,Y,N,,Y,Y,Kolkata West,,539.0,0.0,0.0,,Business Loan,3081422.63,12.0,1832205.89,61628.45,0.0,0.0,0.0,,,Medium,,,281097.33,155727.47,1208.42,107.0,7105.06,2019-09-28,Transfer,Mobile App,74254.22,INR
CUST100423,ACC900423,Fixed Deposit,2023-06-14,,M,38.0,Rajasthan,186178,HNI,Student,,1470620.47,1117953.59,8.0,Pending,Y,N,,,Y,Hyderabad Banjara Hills,RM39,494.0,0.0,,1.0,Education Loan,2509210.94,120.0,1542714.53,50184.22,60.0,0.0,1856.13,704.0,CIBIL,Low,,8.5,,7997.84,380.92,88.0,56046.53,2022-12-26,Interest,Mobile App,14341353.62,EUR
CUST100424,ACC900424,Current,2018-10-08,Active,F,62.0,Rajasthan,153428,SME,Retired,,1637727.81,317616.77,7.0,,N,Y,N,,N,Pune FC Road,,341.0,0.0,0.0,,Auto Loan,3199442.42,48.0,1755031.01,63988.85,120.0,1.0,2481.6,755.0,EQUIFAX,Low,,,,14737.05,552.39,40.0,37855.65,2024-11-14,Penalty,UPI,410226.75,USD
CUST100425,ACC900425,Fixed Deposit,2023-02-07,Active,F,57.0,Delhi,946057,,,,-612814.97,505949.72,6.0,Rejected,N,Y,N,Y,N,Hyderabad Banjara Hills,,504.0,0.0,1.0,1.0,Auto Loan,4716019.25,120.0,1457782.02,94320.38,120.0,1.0,568.25,702.0,EQUIFAX,High,,7.61,,6339.13,1075.4,79.0,12346.35,2022-03-08,Interest,NEFT,9147.72,INR
CUST100426,ACC900426,Checking,2021-04-06,Active,M,63.0,Telangana,723217,,Salaried,Employer_126,2941930.18,428379.42,3.0,,N,N,Y,N,,Bangalore MG Road,,465.0,0.0,0.0,0.0,,,,,,90.0,1.0,3935.61,,CIBIL,Very High,,,170383.96,2393.12,1628.9,105.0,-1971.19,2018-05-08,Credit,ATM,8072860.26,INR
CUST100427,ACC900427,Checking,2023-12-28,Inactive,M,67.0,Gujarat,711607,HNI,,,4766285.39,202874.14,7.0,Rejected,,Y,Y,,,Mumbai Central,RM6,200.0,1.0,1.0,,Auto Loan,1028927.71,60.0,258927.37,20578.55,0.0,0.0,0.0,530.0,,High,,,293989.02,7631.67,1847.33,93.0,33891.64,2021-01-02,Debit,ATM,365593.61,INR
CUST100428,ACC900428,Savings,2020-12-16,,F,38.0,Tamil Nadu,178119,SME,Self-Employed,,3901509.19,985336.13,1.0,Verified,N,Y,N,N,,Hyderabad Banjara Hills,,248.0,0.0,1.0,0.0,Personal Loan,4376542.61,120.0,4051464.74,87530.85,30.0,0.0,4661.41,579.0,EQUIFAX,Very High,3.22,,,3216.04,199.42,23.0,53803.7,2018-11-09,Interest,Net Banking,49026.07,INR
CUST100429,ACC900429,Current,2018-09-02,Active,M,46.0,Delhi,187361,,Retired,,2654643.23,3841.86,2.0,,N,,N,N,N,Jaipur Vaishali,,701.0,0.0,,,Auto Loan,2425190.04,12.0,2282322.63,48503.8,0.0,0.0,0.0,542.0,,Low,,,,11892.64,1711.28,77.0,405.48,2018-09-27,Debit,RTGS,457276.02,INR
CUST100430,ACC900430,Recurring Deposit,2018-03-25,Inactive,,34.0,Karnataka,248441,Retail,Self-Employed,,4953680.71,1242862.74,7.0,Expired,,,,N,N,Delhi North,,376.0,,0.0,1.0,,,,,,0.0,0.0,0.0,761.0,CIBIL,,,,,11351.19,1530.19,94.0,44319.76,2024-02-10,Interest,Mobile App,194954.44,USD
CUST100431,ACC900431,Recurring Deposit,2021-05-05,Frozen,F,57.0,,318978,SME,Salaried,Employer_127,195313.67,1603761.58,1.0,Rejected,N,,Y,,,,,265.0,0.0,,0.0,Auto Loan,4465724.72,84.0,931448.58,89314.49,30.0,0.0,1253.28,,EXPERIAN,Low,,,,583.79,109.11,31.0,7134.51,2024-07-15,Interest,IMPS,284477.77,INR
CUST100432,ACC900432,Recurring Deposit,2023-02-01,,,73.0,Rajasthan,989936,,Salaried,Employer_78,,584727.89,1.0,Verified,N,N,Y,N,Y,Hyderabad Banjara Hills,,306.0,0.0,0.0,0.0,,,,,,,,0.0,765.0,CIBIL,High,,,,10781.16,416.74,60.0,3671.0,2022-09-18,Transfer,IMPS,474285.49,EUR
CUST100433,ACC900433,Fixed Deposit,2019-04-26,Active,M,48.0,Rajasthan,923472,,Self-Employed,,2041866.66,1326018.26,8.0,Verified,Y,N,N,,Y,Pune FC Road,,244.0,1.0,,0.0,Personal Loan,2493124.57,120.0,1698130.19,49862.49,30.0,0.0,3399.86,325.0,CIBIL,Medium,,7.5,,13453.77,837.75,33.0,42016.05,2022-11-13,Penalty,RTGS,307565.88,INR
CUST100434,ACC900434,Savings,2019-06-17,Closed,M,29.0,Delhi,706766,,Retired,,160739099.15,1763753.62,3.0,Expired,N,,N,N,Y,Kolkata West,,358.0,0.0,1.0,0.0,Personal Loan,1230640.19,12.0,955596.92,24612.8,0.0,0.0,0.0,688.0,,Very High,2.95,,,7801.65,100.63,113.0,65978.65,2020-11-25,Penalty,Branch,451410.03,USD
CUST100435,ACC900435,Checking,2023-12-09,Inactive,M,46.0,Karnataka,108747,SME,Student,,3702390.69,,8.0,Pending,N,,,N,N,,,554.0,0.0,0.0,0.0,Business Loan,4327022.51,,,86540.45,0.0,0.0,0.0,,EXPERIAN,,,,446963.94,-5040.16,1659.01,113.0,5353378.13,2024-12-20,Interest,NEFT,194858.26,INR
CUST100436,ACC900436,Fixed Deposit,2018-01-19,Inactive,M,62.0,Rajasthan,260986,SME,Salaried,Employer_59,1024975.98,153424.61,6.0,Pending,N,Y,Y,N,N,Bangalore MG Road,,77.0,1.0,0.0,0.0,Personal Loan,3484582.1,,1384893.18,69691.64,90.0,1.0,712.72,810.0,CIBIL,Low,,7.94,,13569.59,1197.56,113.0,32472.85,2018-03-15,Transfer,Net Banking,86250.89,EUR
CUST100437,ACC900437,Recurring Deposit,2021-11-02,Closed,M,57.0,Delhi,424820,,Business Owner,,218331.86,1185645.49,2.0,,Y,N,N,N,N,Ahmedabad SG Highway,,478.0,0.0,0.0,0.0,Education Loan,,36.0,,,60.0,0.0,4273.05,433.0,CIBIL,Medium,,,,8409.43,1751.67,19.0,9920.51,2024-05-03,Credit,IMPS,430277.7,INR
CUST100438,ACC900438,Recurring Deposit,2022-08-15,,F,40.0,Maharashtra,856018,Retail,Retired,,2724181.25,372155.54,5.0,Expired,Y,N,N,,N,Pune FC Road,,615.0,0.0,1.0,1.0,,,,,,120.0,1.0,3977.79,541.0,,High,,,,13623.62,1681.75,112.0,23182.92,2021-11-04,Interest,UPI,433348.15,INR
CUST100439,ACC900439,Fixed Deposit,2021-12-22,Frozen,,44.0,Telangana,817636,Retail,Student,,1549569.95,1502169.27,5.0,Rejected,,,,Y,,Hyderabad Banjara Hills,,84.0,0.0,0.0,0.0,Auto Loan,1282586.79,120.0,990033.18,25651.74,0.0,0.0,0.0,574.0,CIBIL,Low,,8.67,,11774.38,1049.53,18.0,18736.81,2023-02-28,Debit,Mobile App,193280.66,INR
CUST100440,ACC900440,Checking,2024-09-03,Inactive,M,28.0,West Bengal,936914,SME,,,3810012.07,1431740.12,5.0,Verified,,,Y,N,N,Chennai East,,492.0,0.0,,0.0,Home Loan,3635204.38,12.0,2519100.77,72704.09,120.0,1.0,4407.34,619.0,EXPERIAN,Very High,,,306305.67,8468.08,1736.69,62.0,66168.46,2018-08-04,Debit,UPI,324508.64,INR
CUST100441,ACC900441,Current,2021-10-26,Closed,F,71.0,Tamil Nadu,490344,Corporate,Business Owner,,420027.85,199183.25,1.0,Expired,N,Y,Y,,,Delhi North,RM9,36.0,0.0,,0.0,Education Loan,,84.0,,,0.0,0.0,0.0,769.0,CIBIL,,,,,9330.98,310.32,44.0,-3109.71,2020-10-15,Transfer,Mobile App,,INR
CUST100442,ACC900442,Recurring Deposit,2018-11-05,Frozen,M,33.0,,625310,Retail,Salaried,Employer_111,4644630.63,1525827.95,2.0,Pending,Y,N,Y,Y,N,Pune FC Road,,471.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,781.0,EQUIFAX,Very High,,,,13035.99,249.72,109.0,29897.48,2022-05-26,Debit,RTGS,88221.76,EUR
CUST100443,ACC900443,Current,2020-02-17,Inactive,F,45.0,,801250,Corporate,,,4692486.26,1135955.64,1.0,,,N,Y,Y,,Delhi North,RM29,469.0,0.0,0.0,0.0,Auto Loan,3683143.2,12.0,2658257.96,73662.86,180.0,1.0,803.48,870.0,EXPERIAN,Very High,,,,9341.16,1993.73,102.0,51233.17,2023-11-13,EMI,Net Banking,485169.82,EUR
CUST100444,ACC900444,Current,2022-09-17,Inactive,Other,,,462913,Corporate,Retired,,3511232.27,40577946.47,6.0,Verified,Y,,Y,Y,N,Delhi North,RM22,480.0,1.0,0.0,0.0,Education Loan,4810768.74,84.0,946321.38,96215.37,,,0.0,721.0,CIBIL,High,,,,12091.16,1768.69,61.0,44683.37,2023-10-11,EMI,RTGS,183324.03,GBP
CUST100445,ACC900445,Fixed Deposit,2020-09-18,Active,M,24.0,West Bengal,615604,SME,,,2465982.52,1504223.0,8.0,Rejected,N,Y,,N,,Ahmedabad SG Highway,,581.0,0.0,0.0,0.0,Auto Loan,2625628.58,24.0,561920.89,52512.57,60.0,0.0,46708.35,597.0,EQUIFAX,Medium,,6.24,,1505.02,1591.26,,83671.45,2023-09-09,Penalty,ATM,291501.31,INR
CUST100446,ACC900446,Current,2021-01-16,Closed,,27.0,Telangana,949675,Retail,Business Owner,,3528861.93,1570936.12,1.0,Verified,N,Y,N,N,,Jaipur Vaishali,,15.0,0.0,0.0,0.0,Education Loan,3727717.41,36.0,19963428.79,74554.35,30.0,0.0,155487.19,,,Very High,,,,12286.12,1030.73,108.0,-3693.79,2024-04-28,Transfer,ATM,51895.36,INR
CUST100447,ACC900447,Checking,2020-11-29,Inactive,F,34.0,Maharashtra,458409,Corporate,Self-Employed,,-493179.14,-115943.42,3.0,,Y,,,Y,N,,RM45,651.0,0.0,0.0,0.0,Personal Loan,4893224.88,12.0,3341504.13,97864.5,,,0.0,569.0,EXPERIAN,Very High,,,367788.04,12225.74,-60.53,52.0,,2023-02-04,Interest,Net Banking,293368.06,INR
CUST100448,ACC900448,Fixed Deposit,2024-08-02,Closed,F,,Rajasthan,168542,,Business Owner,,2330898.36,1093470.36,8.0,Expired,N,Y,Y,Y,N,Ahmedabad SG Highway,,406.0,0.0,0.0,0.0,Education Loan,2366340.52,,-232166.21,47326.81,30.0,0.0,440.56,662.0,EQUIFAX,,,7.42,,3595.36,795.4,16.0,36625.05,2021-01-05,EMI,ATM,,USD
CUST100449,ACC900449,Savings,2018-05-29,Closed,M,,Karnataka,949507,,Business Owner,,3378304.42,316552.18,4.0,Rejected,,Y,Y,Y,N,Kolkata West,,433.0,0.0,1.0,0.0,Auto Loan,152268.85,120.0,75728.44,3045.38,,,0.0,578.0,CIBIL,High,4.72,,,1568.8,211.59,114.0,34130.73,2023-02-11,Credit,IMPS,393714.25,INR
CUST100450,ACC900450,Current,2020-07-20,,F,60.0,Delhi,182041,HNI,Retired,,3542346.17,1788655.04,3.0,Expired,N,,N,,N,,RM18,127.0,0.0,0.0,,Business Loan,5017485.58,48.0,3748395.13,100349.71,0.0,0.0,0.0,899.0,,High,,,,12296.81,1662.77,44.0,60237.29,2024-11-17,Penalty,IMPS,436309.59,USD
CUST100451,ACC900451,Recurring Deposit,2022-05-19,Active,,45.0,Maharashtra,442572,Retail,Retired,,1863321.98,1738946.59,7.0,Pending,Y,Y,,Y,Y,Bangalore MG Road,,599.0,0.0,0.0,0.0,Personal Loan,629200.2,84.0,76686.63,12584.0,,,0.0,679.0,,,,,,5678.94,1312.6,26.0,1466.39,2021-09-04,EMI,NEFT,2576.13,USD
CUST100452,ACC900452,Checking,2024-04-20,Closed,Other,67.0,West Bengal,263096,Corporate,Business Owner,,828592.3,94347.15,3.0,Rejected,N,Y,,,,Kolkata West,RM27,706.0,0.0,,0.0,,,,,,0.0,0.0,0.0,610.0,CIBIL,Very High,,,495531.89,2110.54,1573.98,87.0,40007.46,2018-10-29,Transfer,ATM,332482.14,GBP
CUST100453,ACC900453,Recurring Deposit,2020-09-04,Inactive,,38.0,Delhi,221788,Corporate,Student,,2125481.19,1720395.7,6.0,,,,,N,,,RM20,436.0,0.0,,,,,,,,0.0,0.0,0.0,533.0,EQUIFAX,Medium,,,,13283.79,618.24,115.0,70171.59,2023-02-04,Debit,Net Banking,189588.63,EUR
CUST100454,ACC900454,Savings,2024-10-14,Active,F,38.0,Tamil Nadu,573368,Corporate,Self-Employed,,2442841.07,715368.34,1.0,Pending,N,,N,N,Y,Kolkata West,RM44,490.0,,1.0,0.0,Home Loan,3942851.29,36.0,3137472.77,78857.03,0.0,0.0,0.0,664.0,EXPERIAN,,5.61,,,5271.52,1001.1,,76126.79,2019-04-22,Debit,RTGS,438532.24,INR
CUST100455,ACC900455,Fixed Deposit,2023-02-11,Closed,M,51.0,Gujarat,319509,SME,Self-Employed,,936367.0,889565.18,6.0,Verified,N,,,Y,N,Kolkata West,,639.0,0.0,0.0,,Auto Loan,4909050.51,48.0,1364649.67,98181.01,60.0,0.0,113.03,555.0,EXPERIAN,Medium,,7.18,,,-74.8,21.0,79628.95,2020-07-03,Credit,Mobile App,20180.68,INR
CUST100456,ACC900456,Current,2021-09-21,Active,M,19.0,Telangana,364997,Retail,Student,,4568590.12,230958.45,3.0,Pending,Y,Y,Y,Y,N,Hyderabad Banjara Hills,,446.0,1.0,1.0,1.0,Auto Loan,3698949.28,48.0,,73978.99,90.0,1.0,4054.66,,EXPERIAN,Very High,,,,12870.95,819.76,41.0,12117.47,2020-02-19,Penalty,UPI,69652.75,GBP
CUST100457,ACC900457,Current,2024-07-04,Active,,,Telangana,211680,,Salaried,Employer_84,1586781.03,192048.23,8.0,,Y,N,,,Y,Chennai East,,162.0,0.0,,0.0,Education Loan,1518307.67,36.0,800706.65,30366.15,0.0,0.0,0.0,625.0,,,,,,9979.19,1532.28,90.0,7831.25,2021-09-13,Penalty,Mobile App,161540.32,USD
CUST100458,ACC900458,Current,2023-09-06,Active,F,29.0,Gujarat,563629,HNI,Student,,2335360.06,842879.65,6.0,Expired,Y,,N,N,N,Bangalore MG Road,RM21,398.0,1.0,0.0,0.0,Auto Loan,,48.0,,,0.0,0.0,0.0,667.0,,Low,,,,6766.75,2000.6,69.0,5770.66,2019-06-22,Interest,Mobile App,518501.1,EUR
CUST100459,ACC900459,Recurring Deposit,2024-05-23,,Other,54.0,Maharashtra,593107,HNI,Salaried,Employer_57,287943665.42,1837995.03,6.0,Rejected,N,,Y,Y,,Hyderabad Banjara Hills,RM32,596.0,0.0,,0.0,Personal Loan,618039.06,120.0,90885.9,12360.78,120.0,1.0,3346.84,372.0,EXPERIAN,,,,,8108.09,1110.04,,23148.5,2020-10-06,Interest,IMPS,425440.03,INR
CUST100460,ACC900460,Current,2021-07-04,Inactive,,59.0,,600119,,Student,,4200884.72,1941743.09,1.0,Pending,,N,N,N,,Jaipur Vaishali,,693.0,,0.0,,,,,,,0.0,0.0,0.0,438.0,EQUIFAX,High,,,,12292.63,842.44,29.0,64570.44,2019-03-23,Credit,RTGS,456614.93,INR
CUST100461,ACC900461,Fixed Deposit,2020-05-12,,M,59.0,Karnataka,263446,,Self-Employed,,4052752.83,790608.02,1.0,Expired,,,,N,Y,,,192.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,326.0,,High,,5.9,,11992.27,1325.14,27.0,45376.6,2023-08-15,Transfer,NEFT,6862.49,INR
CUST100462,ACC900462,Checking,2020-10-03,Closed,Other,22.0,Telangana,527703,Retail,Business Owner,,2308969.02,1148751.43,2.0,Rejected,N,N,N,N,N,Mumbai Central,,511.0,0.0,0.0,0.0,Auto Loan,3329704.28,36.0,435676.57,66594.09,0.0,0.0,0.0,616.0,EQUIFAX,Very High,,,97178.35,9901.0,723.47,102.0,61801.37,2024-03-06,Penalty,Branch,288047.57,INR
CUST100463,ACC900463,Fixed Deposit,2024-01-17,,M,37.0,Delhi,265204,Retail,,,1286963.05,1992177.72,3.0,Verified,,Y,,Y,,Ahmedabad SG Highway,,2.0,0.0,0.0,0.0,Auto Loan,3247516.68,36.0,2218893.73,64950.33,90.0,1.0,791.96,445.0,CIBIL,High,,5.22,,8634.06,66.17,87.0,11991.03,2021-10-13,EMI,ATM,49765.96,INR
CUST100464,ACC900464,Checking,2018-04-12,Active,,29.0,Karnataka,674048,SME,,,18824625.49,1795932.42,6.0,Rejected,N,Y,N,,N,Bangalore MG Road,,713.0,0.0,1.0,0.0,Education Loan,3860490.19,84.0,1323577.29,77209.8,180.0,1.0,1343.27,755.0,EXPERIAN,High,,,369501.57,12929.5,40.19,24.0,13296.09,2018-04-16,Debit,Net Banking,201331.8,EUR
CUST100465,ACC900465,Fixed Deposit,2021-07-26,Active,,67.0,Delhi,930265,SME,,,5172387.3,1074767.0,8.0,Verified,Y,N,,,N,Kolkata West,,87.0,0.0,1.0,0.0,Personal Loan,2757669.44,36.0,1535575.87,55153.39,0.0,0.0,0.0,686.0,CIBIL,Very High,,7.54,,2181.18,252.87,0.0,16061.13,2022-10-04,Transfer,ATM,194485.42,INR
CUST100466,ACC900466,Recurring Deposit,2018-03-22,Closed,M,62.0,Rajasthan,754699,SME,Salaried,Employer_28,2520082.83,1425068.41,1.0,Rejected,Y,Y,Y,,Y,Mumbai Central,,690.0,0.0,0.0,1.0,Auto Loan,907534.44,12.0,444544.32,18150.69,0.0,0.0,0.0,861.0,,,,,,9488.05,588.88,57.0,49755.89,2018-08-08,Credit,NEFT,46210.41,INR
CUST100467,ACC900467,Checking,2024-09-20,,,73.0,Maharashtra,321709,,Retired,,3884632.54,705780.9,7.0,Rejected,,,Y,N,N,,,290.0,,,1.0,Business Loan,3886429.74,12.0,1266844.05,77728.59,0.0,0.0,0.0,340.0,CIBIL,Low,,,420215.36,1389.04,1317.35,24.0,37209.51,2020-07-30,EMI,IMPS,401054.48,INR
CUST100468,ACC900468,Current,2022-12-25,,Other,19.0,,607793,,,,1219321.48,650044.08,1.0,Expired,N,N,,Y,,Kolkata West,,65.0,0.0,1.0,0.0,Home Loan,541164.73,12.0,487415.49,10823.29,0.0,0.0,0.0,556.0,,Low,,,,2248.0,692.01,78.0,45772.25,2022-01-02,Credit,RTGS,258061.27,GBP
CUST100469,ACC900469,Fixed Deposit,2020-11-12,Active,M,35.0,Gujarat,575716,,Retired,,,347873.51,8.0,,N,Y,,N,,Jaipur Vaishali,,595.0,,0.0,1.0,Home Loan,2374439.75,,2135332.13,47488.79,90.0,1.0,606.34,487.0,EQUIFAX,,,6.17,,4983.82,-124.48,103.0,28581.02,2020-01-12,EMI,RTGS,437321.5,INR
CUST100470,ACC900470,Current,2022-03-24,,F,19.0,,615419,Retail,Self-Employed,,962230.12,579004.44,3.0,Pending,Y,Y,,Y,Y,Bangalore MG Road,,552.0,1.0,0.0,0.0,Education Loan,3574387.5,24.0,3439777.07,71487.75,0.0,0.0,0.0,545.0,,Medium,,,,1120.77,589.82,,25689.73,2021-07-18,Credit,Branch,182446.47,INR
CUST100471,ACC900471,Fixed Deposit,2022-09-01,Inactive,M,74.0,Gujarat,648357,HNI,Business Owner,,1819951.28,797599.8,3.0,,Y,,Y,Y,Y,,RM19,492.0,0.0,0.0,,,,,,,30.0,0.0,3209.28,329.0,EXPERIAN,,,6.8,,620.06,1295.16,9.0,73501.62,2022-11-08,Transfer,ATM,412523.68,INR
CUST100472,ACC900472,Checking,2022-10-17,Closed,M,67.0,Maharashtra,259795,Retail,Retired,,1073244.76,,4.0,Rejected,Y,N,,Y,N,Chennai East,,420.0,,,0.0,Personal Loan,822857.54,,471731.46,16457.15,0.0,0.0,0.0,307.0,EXPERIAN,Low,,,269247.71,1003.55,1435.25,29.0,22094.72,2022-02-17,Debit,IMPS,165871.65,INR
CUST100473,ACC900473,Recurring Deposit,2023-01-17,Inactive,,36.0,,316351,Corporate,Student,,685220.74,-709521.67,8.0,,Y,N,N,Y,,Bangalore MG Road,RM6,48.0,0.0,1.0,0.0,Education Loan,3174128.41,,972753.36,63482.57,60.0,0.0,3013.02,310.0,EQUIFAX,High,,,,267.53,499.35,118.0,61211.3,2020-04-28,Penalty,Mobile App,93388.33,USD
CUST100474,ACC900474,Checking,2024-06-16,Closed,M,,,461731,,Retired,,1343019.79,1742040.23,5.0,,N,,N,N,Y,Hyderabad Banjara Hills,,678.0,0.0,0.0,0.0,Personal Loan,1730564.67,24.0,239473.22,34611.29,60.0,0.0,3212.06,511.0,EQUIFAX,High,,,473214.75,8185.79,667.39,25.0,,2023-01-17,Debit,IMPS,268533.97,GBP
CUST100475,ACC900475,Checking,2018-09-10,,,67.0,Tamil Nadu,699443,Retail,,,-1409480.24,-67875.22,5.0,Pending,,Y,N,,,Kolkata West,,724.0,0.0,0.0,0.0,Personal Loan,501642.35,60.0,337596.13,10032.85,0.0,0.0,0.0,,,Medium,,,14829.1,14664.92,1683.67,97.0,,2024-02-19,Transfer,Mobile App,486420.11,INR
CUST100476,ACC900476,Current,2023-05-14,,M,23.0,Telangana,222701,HNI,Salaried,Employer_198,4201543.62,623277.74,4.0,Pending,,N,,N,N,Delhi North,RM44,36.0,,0.0,1.0,Business Loan,461901.39,60.0,328130.73,9238.03,180.0,1.0,2642.95,784.0,EXPERIAN,,,,,451759.61,1660.64,98.0,55012.34,2022-08-31,Debit,Net Banking,237663.21,INR
CUST100477,ACC900477,Savings,2020-06-07,Frozen,F,53.0,West Bengal,127365,Corporate,Student,,616678.71,853624.37,8.0,Expired,Y,Y,Y,N,,Bangalore MG Road,RM43,515.0,0.0,,0.0,Home Loan,5063814.48,24.0,4587431.0,101276.29,0.0,0.0,0.0,876.0,CIBIL,Very High,3.78,,,7715.14,1627.42,101.0,24244.71,2019-04-04,Penalty,Branch,105766.35,USD
CUST100478,ACC900478,Savings,2018-08-13,Closed,Other,62.0,West Bengal,937897,SME,,,5108910.33,1501136.04,2.0,Pending,Y,Y,Y,Y,N,Kolkata West,,502.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,Low,5.11,,,,968.59,,49555.92,2022-06-14,Penalty,RTGS,291360.44,INR
CUST100479,ACC900479,Current,2024-01-28,Frozen,F,30.0,Rajasthan,378657,,Retired,,1384638.92,1621363.41,8.0,Rejected,N,N,N,,N,Kolkata West,,90.0,0.0,1.0,0.0,,,,,,60.0,0.0,1258.91,444.0,EQUIFAX,,,,,6087.08,276.7,45.0,80875.73,2019-04-14,Credit,RTGS,482865.24,USD
